Name	Length	EffectiveLength	TPM	NumReads
lcl|NZ_CP020549.1_cds_WP_000071372.1_315	4392	4142.000	25.308224	1126.000
lcl|NZ_CP020549.1_cds_WP_000041492.1_316	264	25.725	774.453517	214.000
lcl|NZ_CP020549.1_cds_WP_000913054.1_317	279	34.644	610.004368	227.000
lcl|NZ_CP020549.1_cds_WP_000776632.1_318	153	5.322	332.384076	19.000
lcl|NZ_CP020549.1_cds_WP_000243961.1_319	1242	992.000	130.541571	1391.000
lcl|NZ_CP020549.1_cds_WP_000266273.1_320	981	731.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001234898.1_321	723	473.000	41.922950	213.000
lcl|NZ_CP020549.1_cds_WP_000991634.1_322	1335	1085.000	261.356640	3046.000
lcl|NZ_CP020549.1_cds_WP_000136861.1_323	912	662.000	2097.202696	14913.000
lcl|NZ_CP020549.1_cds_WP_000022715.1_324	804	554.000	1289.571445	7674.000
lcl|NZ_CP020549.1_cds_WP_000021975.1_325	990	740.000	1318.447808	10480.000
lcl|NZ_CP020549.1_cds_WP_000649161.1_326	1020	770.000	31.556088	261.000
lcl|NZ_CP020549.1_cds_WP_000162363.1_327	813	563.000	87.308978	528.000
lcl|NZ_CP020549.1_cds_WP_000359281.1_328	1419	1169.000	131.004064	1645.000
lcl|NZ_CP020549.1_cds_WP_000660465.1_329	708	458.000	10.976444	54.000
lcl|NZ_CP020549.1_cds_WP_000240981.1_330	981	731.000	69.917895	549.000
lcl|NZ_CP020549.1_cds_WP_000658425.1_331	1323	1073.000	69.497018	801.000
lcl|NZ_CP020549.1_cds_WP_000380924.1_332	555	305.000	146.817766	481.000
lcl|NZ_CP020549.1_cds_WP_000372534.1_333	813	563.000	111.285876	673.000
lcl|NZ_CP020549.1_cds_WP_000886031.1_334	318	68.234	338.361988	248.000
lcl|NZ_CP020549.1_cds_WP_001044624.1_335	447	197.000	4010.238253	8486.000
lcl|NZ_CP020549.1_cds_WP_000075973.1_336	393	143.000	6404.128033	9837.000
lcl|NZ_CP020549.1_cds_337	1122	872.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001842056.1_338	690	440.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000199095.1_339	471	221.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000370602.1_340	891	641.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000755582.1_341	1212	962.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_029658590.1_342	402	152.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001106634.1_343	1209	959.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000050748.1_344	177	6.769	1691.785744	123.000
lcl|NZ_CP020549.1_cds_WP_000688744.1_345	2214	1964.000	22.468301	474.000
lcl|NZ_CP020549.1_cds_WP_000203063.1_346	477	227.000	40.601559	99.000
lcl|NZ_CP020549.1_cds_WP_061630291.1_347	3204	2954.000	1.638801	52.000
lcl|NZ_CP020549.1_cds_348	377	127.000	2.199130	3.000
lcl|NZ_CP020549.1_cds_349	63	2.766	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_050083975.1_350	630	380.000	2.694899	11.000
lcl|NZ_CP020549.1_cds_WP_016569561.1_351	1002	752.000	1.609381	13.000
lcl|NZ_CP020549.1_cds_WP_016569562.1_352	642	392.000	2.374911	10.000
lcl|NZ_CP020549.1_cds_WP_000185874.1_353	816	566.000	1.480333	9.000
lcl|NZ_CP020549.1_cds_WP_000706826.1_354	435	185.000	3.522570	7.000
lcl|NZ_CP020549.1_cds_WP_000592918.1_355	1191	941.000	1.385070	14.000
lcl|NZ_CP020549.1_cds_WP_000178627.1_356	492	242.000	3.846963	10.000
lcl|NZ_CP020549.1_cds_WP_000026610.1_357	780	530.000	0.351308	2.000
lcl|NZ_CP020549.1_cds_WP_000148012.1_358	819	569.000	2.945056	18.000
lcl|NZ_CP020549.1_cds_WP_000381739.1_359	294	46.126	4.036638	2.000
lcl|NZ_CP020549.1_cds_WP_208912198.1_360	1902	1652.000	0.845307	15.000
lcl|NZ_CP020549.1_cds_WP_000412453.1_361	1002	752.000	82.945025	670.000
lcl|NZ_CP020549.1_cds_WP_000838121.1_362	336	86.025	31.383853	29.000
lcl|NZ_CP020549.1_cds_WP_000711739.1_363	243	17.264	107.849147	20.000
lcl|NZ_CP020549.1_cds_WP_023396140.1_364	543	293.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001082472.1_365	195	8.348	200.742635	18.000
lcl|NZ_CP020549.1_cds_WP_000159408.1_366	951	701.000	57.637494	434.000
lcl|NZ_CP020549.1_cds_WP_000818547.1_367	318	68.234	225.119871	165.000
lcl|NZ_CP020549.1_cds_WP_208912200.1_368	2253	2003.000	39.646190	853.000
lcl|NZ_CP020549.1_cds_WP_208912202.1_369	981	731.000	50.305225	395.000
lcl|NZ_CP020549.1_cds_WP_001063409.1_370	2106	1856.000	6.871886	137.000
lcl|NZ_CP020549.1_cds_WP_000032550.1_371	483	233.000	262.508169	657.000
lcl|NZ_CP020549.1_cds_WP_000743629.1_372	1485	1235.000	171.719707	2278.000
lcl|NZ_CP020549.1_cds_WP_001156847.1_373	1608	1358.000	50.318730	734.000
lcl|NZ_CP020549.1_cds_WP_001022224.1_374	174	6.553	99.441637	7.000
lcl|NZ_CP020549.1_cds_375	173	6.484	29.874472	2.081
lcl|NZ_CP020549.1_cds_WP_000091050.1_376	1446	1196.000	328.795684	4224.000
lcl|NZ_CP020549.1_cds_WP_000565355.1_377	732	482.000	201.451566	1043.000
lcl|NZ_CP020549.1_cds_WP_208912233.1_378	693	443.000	104.024311	495.000
lcl|NZ_CP020549.1_cds_WP_001142552.1_379	690	440.000	64.109639	303.000
lcl|NZ_CP020549.1_cds_WP_001291066.1_380	1362	1112.000	122.900782	1468.000
lcl|NZ_CP020549.1_cds_WP_001005725.1_381	744	494.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001076780.1_382	825	575.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000458862.1_383	879	629.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000221686.1_384	1335	1085.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001085099.1_385	1425	1175.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000723325.1_386	1089	839.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000676130.1_387	870	620.000	7.657938	51.000
lcl|NZ_CP020549.1_cds_WP_001282454.1_388	594	344.000	50.337064	186.000
lcl|NZ_CP020549.1_cds_WP_000141495.1_389	1050	800.000	320.135608	2751.000
lcl|NZ_CP020549.1_cds_WP_000600902.1_390	852	602.000	211.400204	1367.000
lcl|NZ_CP020549.1_cds_391	390	140.000	422.259140	635.000
lcl|NZ_CP020549.1_cds_392	626	376.000	231.301108	934.183
lcl|NZ_CP020549.1_cds_WP_001155321.1_393	954	704.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000842600.1_394	1983	1733.000	95.084139	1770.000
lcl|NZ_CP020549.1_cds_WP_001032463.1_395	5304	5054.000	1.436788	78.000
lcl|NZ_CP020549.1_cds_WP_208912207.1_396	2160	1910.000	90.025782	1847.000
lcl|NZ_CP020549.1_cds_WP_000248787.1_397	597	347.000	268.021349	999.000
lcl|NZ_CP020549.1_cds_WP_000179549.1_398	528	278.000	15.069578	45.000
lcl|NZ_CP020549.1_cds_WP_000146532.1_399	342	92.011	169.982687	168.000
lcl|NZ_CP020549.1_cds_WP_000711393.1_400	1158	908.000	41.011676	400.000
lcl|NZ_CP020549.1_cds_WP_084667761.1_401	1395	1145.000	68.053952	837.000
lcl|NZ_CP020549.1_cds_WP_208912208.1_402	1425	1175.000	478.159496	6035.000
lcl|NZ_CP020549.1_cds_WP_000518011.1_403	690	440.000	632.633068	2990.000
lcl|NZ_CP020549.1_cds_WP_000771049.1_404	1020	770.000	70.806976	585.644
lcl|NZ_CP020549.1_cds_WP_000765667.1_405	1233	983.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_231293594.1_406	642	392.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_407	168	6.156	0.000000	0.000
lcl|NZ_CP020549.1_cds_408	123	4.132	503.972705	22.366
lcl|NZ_CP020549.1_cds_WP_000163315.1_409	879	629.000	22.201074	150.000
lcl|NZ_CP020549.1_cds_WP_000373457.1_410	954	704.000	53.556939	405.000
lcl|NZ_CP020549.1_cds_WP_000562441.1_411	1008	758.000	66.813323	544.000
lcl|NZ_CP020549.1_cds_WP_000210617.1_412	1011	761.000	83.921423	686.000
lcl|NZ_CP020549.1_cds_WP_001224639.1_413	699	449.000	25.710393	124.000
lcl|NZ_CP020549.1_cds_WP_000743661.1_414	996	746.000	13.477778	108.000
lcl|NZ_CP020549.1_cds_WP_000698432.1_415	633	383.000	14.584309	60.000
lcl|NZ_CP020549.1_cds_416	695	445.000	65.766015	314.361
lcl|NZ_CP020549.1_cds_WP_000754502.1_417	240	16.366	329.929347	58.000
lcl|NZ_CP020549.1_cds_418	826	576.000	53.174914	329.000
lcl|NZ_CP020549.1_cds_WP_000771077.1_419	1023	773.000	37.695139	312.991
lcl|NZ_CP020549.1_cds_WP_000391668.1_420	1770	1520.000	0.673725	11.000
lcl|NZ_CP020549.1_cds_WP_000927679.1_421	1956	1706.000	0.327420	6.000
lcl|NZ_CP020549.1_cds_WP_000764149.1_422	438	188.000	3.466359	7.000
lcl|NZ_CP020549.1_cds_WP_000682965.1_423	1137	887.000	0.314870	3.000
lcl|NZ_CP020549.1_cds_WP_000116474.1_424	1284	1034.000	683.908176	7596.000
lcl|NZ_CP020549.1_cds_WP_000454484.1_425	2367	2117.000	22.691448	516.000
lcl|NZ_CP020549.1_cds_WP_001048155.1_426	615	365.000	178.286183	699.000
lcl|NZ_CP020549.1_cds_WP_000146861.1_427	873	623.000	77.406083	518.000
lcl|NZ_CP020549.1_cds_WP_000002019.1_428	303	54.027	723.722910	420.000
lcl|NZ_CP020549.1_cds_WP_000622945.1_429	549	299.000	225.735672	725.000
lcl|NZ_CP020549.1_cds_WP_001035029.1_430	2337	2087.000	47.105850	1056.000
lcl|NZ_CP020549.1_cds_WP_000891492.1_431	1323	1073.000	27.330288	315.000
lcl|NZ_CP020549.1_cds_WP_000206761.1_432	549	299.000	171.247751	550.000
lcl|NZ_CP020549.1_cds_WP_000735971.1_433	900	650.000	33.371517	233.000
lcl|NZ_CP020549.1_cds_WP_000884262.1_434	1275	1025.000	180.470981	1987.000
lcl|NZ_CP020549.1_cds_WP_000079361.1_435	372	122.000	282.341716	370.000
lcl|NZ_CP020549.1_cds_WP_000869670.1_436	1365	1115.000	104.702258	1254.000
lcl|NZ_CP020549.1_cds_WP_000400073.1_437	786	536.000	190.361510	1096.000
lcl|NZ_CP020549.1_cds_WP_000386347.1_438	435	185.000	2087.374594	4148.000
lcl|NZ_CP020549.1_cds_WP_000852948.1_439	975	725.000	916.198023	7135.000
lcl|NZ_CP020549.1_cds_WP_000257841.1_440	225	12.734	32256.662520	4412.000
lcl|NZ_CP020549.1_cds_WP_000857431.1_441	975	725.000	355.436038	2768.000
lcl|NZ_CP020549.1_cds_WP_000167622.1_442	921	671.000	311.339133	2244.000
lcl|NZ_CP020549.1_cds_WP_000763052.1_443	732	482.000	389.189746	2015.000
lcl|NZ_CP020549.1_cds_WP_000774063.1_444	1236	986.000	418.367763	4431.000
lcl|NZ_CP020549.1_cds_WP_001052244.1_445	486	236.000	708.480178	1796.000
lcl|NZ_CP020549.1_cds_WP_000565515.1_446	423	173.000	924.507482	1718.000
lcl|NZ_CP020549.1_cds_WP_000488675.1_447	1368	1118.000	521.523624	6263.000
lcl|NZ_CP020549.1_cds_WP_001173353.1_448	867	617.000	684.115972	4534.000
lcl|NZ_CP020549.1_cds_WP_001017399.1_449	768	518.000	580.145789	3228.000
lcl|NZ_CP020549.1_cds_WP_000148169.1_450	186	7.490	410.170099	33.000
lcl|NZ_CP020549.1_cds_WP_001246429.1_451	474	224.000	32.833142	79.000
lcl|NZ_CP020549.1_cds_WP_225791122.1_452	195	8.348	379.180533	34.000
lcl|NZ_CP020549.1_cds_WP_000203654.1_453	423	173.000	1202.182605	2234.000
lcl|NZ_CP020549.1_cds_WP_000510591.1_454	390	140.000	987.487911	1485.000
lcl|NZ_CP020549.1_cds_WP_000568640.1_455	561	311.000	620.842928	2074.000
lcl|NZ_CP020549.1_cds_WP_001008661.1_456	1443	1193.000	155.915186	1998.000
lcl|NZ_CP020549.1_cds_WP_000143736.1_457	1467	1217.000	138.306065	1808.000
lcl|NZ_CP020549.1_cds_WP_000705428.1_458	303	54.027	613.441324	356.000
lcl|NZ_CP020549.1_cds_WP_001025432.1_459	1545	1295.000	133.426342	1856.000
lcl|NZ_CP020549.1_cds_WP_001808557.1_460	198	8.670	1041.600990	97.000
lcl|NZ_CP020549.1_cds_WP_001816247.1_461	177	6.769	866.524406	63.000
lcl|NZ_CP020549.1_cds_WP_001140948.1_462	189	7.759	30967.288774	2581.000
lcl|NZ_CP020549.1_cds_WP_000216436.1_463	366	116.000	566.603649	706.000
lcl|NZ_CP020549.1_cds_WP_000036668.1_464	1668	1418.000	385.779311	5876.000
lcl|NZ_CP020549.1_cds_WP_000411765.1_465	1701	1451.000	35.095650	547.000
lcl|NZ_CP020549.1_cds_WP_001253803.1_466	477	227.000	46.343194	113.000
lcl|NZ_CP020549.1_cds_WP_000218063.1_467	1023	773.000	24.568806	204.000
lcl|NZ_CP020549.1_cds_WP_001808889.1_468	237	15.531	137.869703	23.000
lcl|NZ_CP020549.1_cds_WP_001027901.1_469	357	107.001	37.412277	43.000
lcl|NZ_CP020549.1_cds_WP_000952973.1_470	1251	1001.000	9.858371	106.000
lcl|NZ_CP020549.1_cds_WP_001130038.1_471	216	11.099	3850.106202	459.000
lcl|NZ_CP020549.1_cds_WP_000189472.1_472	741	491.000	178.798379	943.000
lcl|NZ_CP020549.1_cds_WP_001227307.1_473	1566	1316.000	160.796623	2273.000
lcl|NZ_CP020549.1_cds_WP_000750640.1_474	1890	1640.000	34.967955	616.000
lcl|NZ_CP020549.1_cds_475	504	254.000	4.829714	13.177
lcl|NZ_CP020549.1_cds_WP_000280773.1_476	846	596.000	172.447218	1104.000
lcl|NZ_CP020549.1_cds_WP_000904605.1_477	1062	812.000	25.681795	224.000
lcl|NZ_CP020549.1_cds_WP_000260636.1_478	2325	2075.000	920.242125	20511.000
lcl|NZ_CP020549.1_cds_WP_000400090.1_479	1263	1013.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000933117.1_480	1530	1280.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000757840.1_481	2652	2402.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000836212.1_482	1935	1685.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_176717987.1_483	1182	932.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000241147.1_484	903	653.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000370516.1_485	894	644.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000030223.1_486	852	602.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000384133.1_487	285	38.947	52.587910	22.000
lcl|NZ_CP020549.1_cds_WP_000628994.1_488	1224	974.000	6.786296	71.000
lcl|NZ_CP020549.1_cds_WP_001059630.1_489	1323	1073.000	0.694103	8.000
lcl|NZ_CP020549.1_cds_WP_000236914.1_490	1887	1637.000	1.308014	23.000
lcl|NZ_CP020549.1_cds_WP_000836780.1_491	345	95.007	4.899467	5.000
lcl|NZ_CP020549.1_cds_WP_000429423.1_492	1413	1163.000	1.600972	20.000
lcl|NZ_CP020549.1_cds_WP_000359743.1_493	1680	1430.000	1.432254	22.000
lcl|NZ_CP020549.1_cds_WP_001814392.1_494	1440	1190.000	64.541695	825.000
lcl|NZ_CP020549.1_cds_WP_000691683.1_495	1350	1100.000	60.851261	719.000
lcl|NZ_CP020549.1_cds_WP_001063601.1_496	849	599.000	40.564587	261.000
lcl|NZ_CP020549.1_cds_WP_000403171.1_497	549	299.000	68.499100	220.000
lcl|NZ_CP020549.1_cds_WP_000656523.1_498	1683	1433.000	37.420507	576.000
lcl|NZ_CP020549.1_cds_WP_001148099.1_499	831	581.000	47.750015	298.000
lcl|NZ_CP020549.1_cds_WP_000181388.1_500	504	254.000	10.262607	28.000
lcl|NZ_CP020549.1_cds_WP_000185826.1_501	564	314.000	159.509298	538.000
lcl|NZ_CP020549.1_cds_WP_001842683.1_502	651	401.000	49.682424	214.000
lcl|NZ_CP020549.1_cds_WP_000867296.1_503	390	140.000	138.979780	209.000
lcl|NZ_CP020549.1_cds_WP_000333653.1_504	450	200.000	109.853875	236.000
lcl|NZ_CP020549.1_cds_WP_000418402.1_505	588	338.000	486.140032	1765.000
lcl|NZ_CP020549.1_cds_WP_000105240.1_506	1608	1358.000	144.237884	2104.000
lcl|NZ_CP020549.1_cds_WP_000026645.1_507	1632	1382.000	81.577328	1211.000
lcl|NZ_CP020549.1_cds_WP_000795198.1_508	4914	4664.000	2.714649	136.000
lcl|NZ_CP020549.1_cds_WP_001096743.1_509	1197	947.000	979.331981	9962.000
lcl|NZ_CP020549.1_cds_WP_000119888.1_510	528	278.000	56.929517	170.000
lcl|NZ_CP020549.1_cds_WP_000659547.1_511	357	107.001	494.190078	568.000
lcl|NZ_CP020549.1_cds_WP_001122900.1_512	1347	1097.000	248.738247	2931.000
lcl|NZ_CP020549.1_cds_WP_001808898.1_513	120	4.038	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000410533.1_514	150	5.178	107.883338	6.000
lcl|NZ_CP020549.1_cds_WP_001067590.1_515	138	4.663	199.665087	10.000
lcl|NZ_CP020549.1_cds_WP_000187204.1_516	189	7.759	251.961668	21.000
lcl|NZ_CP020549.1_cds_WP_000029055.1_517	1464	1214.000	11.426177	149.000
lcl|NZ_CP020549.1_cds_WP_000229101.1_518	2334	2084.000	22.336014	500.000
lcl|NZ_CP020549.1_cds_519	510	260.000	4.296762	12.000
lcl|NZ_CP020549.1_cds_WP_000255781.1_520	1035	785.000	198.171033	1671.000
lcl|NZ_CP020549.1_cds_WP_000046035.1_521	525	275.000	187.547140	554.000
lcl|NZ_CP020549.1_cds_WP_000034662.1_522	1824	1574.000	219.788191	3716.000
lcl|NZ_CP020549.1_cds_WP_000114422.1_523	357	107.001	392.393882	451.000
lcl|NZ_CP020549.1_cds_WP_001066301.1_524	1137	887.000	151.452376	1443.000
lcl|NZ_CP020549.1_cds_WP_000777760.1_525	288	41.248	604.874390	268.000
lcl|NZ_CP020549.1_cds_WP_001278301.1_526	411	161.000	211.635532	366.000
lcl|NZ_CP020549.1_cds_WP_000889919.1_527	732	482.000	91.744481	475.000
lcl|NZ_CP020549.1_cds_WP_000653766.1_528	1050	800.000	101.009708	868.000
lcl|NZ_CP020549.1_cds_WP_000132572.1_529	330	80.056	5.814466	5.000
lcl|NZ_CP020549.1_cds_WP_000876676.1_530	339	89.016	175.700269	168.000
lcl|NZ_CP020549.1_cds_WP_001219147.1_531	738	488.000	50.363683	264.000
lcl|NZ_CP020549.1_cds_532	1300	1050.000	35.465335	400.000
lcl|NZ_CP020549.1_cds_WP_000358817.1_533	156	5.473	34.022617	2.000
lcl|NZ_CP020549.1_cds_534	1362	1112.000	1.088358	13.000
lcl|NZ_CP020549.1_cds_535	2158	1908.000	0.927062	19.000
lcl|NZ_CP020549.1_cds_WP_001093261.1_536	198	8.670	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001093248.1_537	270	28.977	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000379967.1_538	231	14.032	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000346298.1_539	120	4.038	115.287326	5.000
lcl|NZ_CP020549.1_cds_WP_000727118.1_540	165	5.972	0.000000	0.000
lcl|NZ_CP020549.1_cds_541	404	154.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000877381.1_542	384	134.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000760510.1_543	690	440.000	2.327413	11.000
lcl|NZ_CP020549.1_cds_WP_001818347.1_544	234	14.754	31.549283	5.000
lcl|NZ_CP020549.1_cds_WP_000394049.1_545	612	362.000	4.886281	19.000
lcl|NZ_CP020549.1_cds_WP_000363002.1_546	795	545.000	216.598841	1268.000
lcl|NZ_CP020549.1_cds_WP_001266083.1_547	636	386.000	260.718450	1081.000
lcl|NZ_CP020549.1_cds_548	102	3.543	367.856080	14.000
lcl|NZ_CP020549.1_cds_WP_208912210.1_549	378	128.000	136.735471	188.000
lcl|NZ_CP020549.1_cds_WP_000032273.1_550	1137	887.000	49.014733	467.000
lcl|NZ_CP020549.1_cds_WP_000857562.1_551	294	46.126	106.970905	53.000
lcl|NZ_CP020549.1_cds_WP_001041386.1_552	300	51.326	90.692226	50.000
lcl|NZ_CP020549.1_cds_WP_208912212.1_553	2808	2558.000	69.513027	1910.000
lcl|NZ_CP020549.1_cds_WP_208912235.1_554	342	92.011	136.593230	135.000
lcl|NZ_CP020549.1_cds_WP_000840397.1_555	780	530.000	0.351308	2.000
lcl|NZ_CP020549.1_cds_WP_000522938.1_556	183	7.236	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000368737.1_557	234	14.754	662.534943	105.000
lcl|NZ_CP020549.1_cds_WP_000129091.1_558	1335	1085.000	52.511577	612.000
lcl|NZ_CP020549.1_cds_WP_000119708.1_559	255	21.585	401.112982	93.000
lcl|NZ_CP020549.1_cds_WP_000038617.1_560	396	146.000	241.668322	379.000
lcl|NZ_CP020549.1_cds_WP_000580663.1_561	450	200.000	138.713791	298.000
lcl|NZ_CP020549.1_cds_WP_000124546.1_562	561	311.000	51.786802	173.000
lcl|NZ_CP020549.1_cds_WP_000550021.1_563	579	329.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000032224.1_564	2652	2402.000	112.979314	2915.000
lcl|NZ_CP020549.1_cds_WP_000516547.1_565	165	5.972	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_012291615.1_566	909	659.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_012291598.1_567	672	422.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001192126.1_568	804	554.000	19.157043	114.000
lcl|NZ_CP020549.1_cds_WP_001813573.1_569	1146	896.000	6.753653	65.000
lcl|NZ_CP020549.1_cds_WP_001828245.1_570	543	293.000	6.354710	20.000
lcl|NZ_CP020549.1_cds_WP_001856404.1_571	633	383.000	5.590652	23.000
lcl|NZ_CP020549.1_cds_WP_000584535.1_572	840	590.000	0.946744	6.000
lcl|NZ_CP020549.1_cds_WP_000120569.1_573	1839	1589.000	4.628461	79.000
lcl|NZ_CP020549.1_cds_WP_000151860.1_574	1416	1166.000	5.269613	66.000
lcl|NZ_CP020549.1_cds_WP_001813261.1_575	1047	797.000	40.182181	344.000
lcl|NZ_CP020549.1_cds_WP_000619951.1_576	510	260.000	65.167553	182.000
lcl|NZ_CP020549.1_cds_WP_000961546.1_577	2406	2156.000	38.689457	896.000
lcl|NZ_CP020549.1_cds_WP_000597967.1_578	1002	752.000	42.462901	343.000
lcl|NZ_CP020549.1_cds_579	489	239.000	3.505726	9.000
lcl|NZ_CP020549.1_cds_WP_001811621.1_580	267	27.299	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000108270.1_581	2250	2000.000	4.049698	87.000
lcl|NZ_CP020549.1_cds_WP_000089979.1_582	867	617.000	3.923029	26.000
lcl|NZ_CP020549.1_cds_WP_012291609.1_583	2214	1964.000	77.074805	1626.000
lcl|NZ_CP020549.1_cds_WP_000539973.1_584	618	368.000	55.402540	219.000
lcl|NZ_CP020549.1_cds_WP_000613653.1_585	885	635.000	50.579991	345.000
lcl|NZ_CP020549.1_cds_WP_041864722.1_586	1344	1094.000	95.904718	1127.000
lcl|NZ_CP020549.1_cds_WP_000567914.1_587	387	137.000	301.034676	443.000
lcl|NZ_CP020549.1_cds_WP_001201732.1_588	885	635.000	148.661191	1014.000
lcl|NZ_CP020549.1_cds_WP_001166172.1_589	600	350.000	10.905591	41.000
lcl|NZ_CP020549.1_cds_590	171	6.349	73.349115	5.003
lcl|NZ_CP020549.1_cds_WP_001068289.1_591	1278	1028.000	5.977013	66.000
lcl|NZ_CP020549.1_cds_WP_000173729.1_592	648	398.000	8.186879	35.000
lcl|NZ_CP020549.1_cds_WP_000902984.1_593	1380	1130.000	12.440329	151.000
lcl|NZ_CP020549.1_cds_WP_198524447.1_594	84	3.144	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000697960.1_595	657	407.000	16.697899	73.000
lcl|NZ_CP020549.1_cds_WP_000831370.1_596	1329	1079.000	19.585641	227.000
lcl|NZ_CP020549.1_cds_WP_001019003.1_597	882	632.000	3512.920030	23848.000
lcl|NZ_CP020549.1_cds_WP_000843701.1_598	1191	941.000	8.706156	88.000
lcl|NZ_CP020549.1_cds_WP_000443872.1_599	660	410.000	14.532137	64.000
lcl|NZ_CP020549.1_cds_WP_000131135.1_600	678	428.000	12.180851	56.000
lcl|NZ_CP020549.1_cds_WP_000726163.1_601	795	545.000	13.153084	77.000
lcl|NZ_CP020549.1_cds_WP_001229592.1_602	759	509.000	12.071453	66.000
lcl|NZ_CP020549.1_cds_WP_012291599.1_603	2223	1973.000	46.902142	994.000
lcl|NZ_CP020549.1_cds_WP_000065630.1_604	1662	1412.000	117.359617	1780.000
lcl|NZ_CP020549.1_cds_WP_000290030.1_605	780	530.000	7.904420	45.000
lcl|NZ_CP020549.1_cds_WP_000286587.1_606	1221	971.000	10.546463	110.000
lcl|NZ_CP020549.1_cds_WP_001229522.1_607	1233	983.000	36.367302	384.000
lcl|NZ_CP020549.1_cds_WP_001267415.1_608	702	452.000	43.046835	209.000
lcl|NZ_CP020549.1_cds_WP_001061134.1_609	1848	1598.000	15.263632	262.000
lcl|NZ_CP020549.1_cds_WP_001015746.1_610	834	584.000	43.678840	274.000
lcl|NZ_CP020549.1_cds_WP_000714633.1_611	801	551.000	36.495182	216.000
lcl|NZ_CP020549.1_cds_WP_000670172.1_612	606	356.000	161.611348	618.000
lcl|NZ_CP020549.1_cds_WP_000560281.1_613	1401	1151.000	208.516760	2578.000
lcl|NZ_CP020549.1_cds_WP_000078149.1_614	579	329.000	36.502885	129.000
lcl|NZ_CP020549.1_cds_615	288	41.248	178.302526	79.000
lcl|NZ_CP020549.1_cds_WP_001074656.1_616	1326	1076.000	475.086348	5491.000
lcl|NZ_CP020549.1_cds_WP_001077220.1_617	1038	788.000	2.362855	20.000
lcl|NZ_CP020549.1_cds_WP_000335636.1_618	462	212.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000747731.1_619	717	467.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001085808.1_620	426	176.000	3200.721294	6051.000
lcl|NZ_CP020549.1_cds_WP_001085675.1_621	690	440.000	2151.164013	10167.000
lcl|NZ_CP020549.1_cds_622	138	4.663	38.260905	1.916
lcl|NZ_CP020549.1_cds_WP_001819359.1_623	363	113.000	4.943163	6.000
lcl|NZ_CP020549.1_cds_WP_001240806.1_624	993	743.000	225.035429	1796.000
lcl|NZ_CP020549.1_cds_WP_000594188.1_625	819	569.000	168.522672	1030.000
lcl|NZ_CP020549.1_cds_WP_000760712.1_626	786	536.000	253.062701	1457.000
lcl|NZ_CP020549.1_cds_WP_001808742.1_627	279	34.644	1507.543835	561.000
lcl|NZ_CP020549.1_cds_WP_001808743.1_628	198	8.670	2265.750606	211.000
lcl|NZ_CP020549.1_cds_WP_000750013.1_629	6417	6167.000	1.962469	130.000
